Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;Connecting;NULL;anonymous;BCIStateUpdated;3291;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:22.9658
NULL;NULL;NULL;NULL;NULL;anonymous;Scene Start;3291;Battery;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:22.9714
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;3291;NULL;NULL;NULL;1;NULL;NULL;TRUE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:22.9744
NULL;NULL;NULL;ReceivingHeader;NULL;anonymous;BCIStateUpdated;3315;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:23.5442
NULL;NULL;NULL;ReceivingData;NULL;anonymous;BCIStateUpdated;3315;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:23.5442
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;3389;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:25.2929
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;3539;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:28.6509
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3539;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:28.6509
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3584;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:29.7673
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3586;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:29.8214
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3620;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:30.6552
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3673;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:31.8888
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;3682;NULL;NULL;NULL;1;NULL;NULL;FALSE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:32.0875
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;3705;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:32.5853
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;3706;NULL;NULL;NULL;2;NULL;NULL;TRUE;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:32.6221
NULL;1;NULL;NULL;NULL;anonymous;BciFail;4027;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;FALSE;NULL;2023-05-10 09:55:39.9297
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;4488;NULL;NULL;1;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:50.9680
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;4488;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:50.9680
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;4488;NULL;NULL;NULL;NULL;20.0000;0.0000;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;0;2023-05-10 09:55:50.9700
NULL;2;NULL;NULL;NULL;anonymous;BciSuccess;4488;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;TRUE;NULL;2023-05-10 09:55:50.9700
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;4827;NULL;NULL;2;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:58.9421
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;4827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:55:58.9421
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;4827;NULL;NULL;NULL;NULL;20.0000;2.0000;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;0;2023-05-10 09:55:58.9427
NULL;3;NULL;NULL;NULL;anonymous;BciSuccess;4827;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;TRUE;NULL;2023-05-10 09:55:58.9427
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;5265;NULL;NULL;3;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:56:09.2491
NULL;NULL;NULL;NULL;(0.844 0.828 0.823 0.713 0.796 0.833 0.843 0.851 );anonymous;NULL;5265;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:56:09.2491
NULL;NULL;NULL;NULL;NULL;anonymous;RegenMana;5265;NULL;NULL;NULL;NULL;20.0000;4.0000;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;0;2023-05-10 09:56:09.2491
NULL;4;NULL;NULL;NULL;anonymous;BciSuccess;5265;NULL;NULL;NULL;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;TRUE;NULL;2023-05-10 09:56:09.2501
NULL;NULL;0.8229;ReceivingData;NULL;anonymous;MotorImagery;5670;NULL;NULL;4;NULL;NULL;NULL;NULL;202c9a89-4af6-4539-992c-9ff9d2fc14df;NULL;NULL;2023-05-10 09:56:18.8261
